Edad,Ano ,Origen,lx
70,2019,Asia,1490
71,2019,Asia,1348
72,2019,Asia,1192
73,2019,Asia,932
74,2019,Asia,831
75,2019,Asia,711
76,2019,Asia,616
77,2019,Asia,540
78,2019,Asia,523
79,2019,Asia,425
80,2019,Asia,378
81,2019,Asia,321
82,2019,Asia,343
83,2019,Asia,243
84,2019,Asia,243
85,2019,Asia,174
86,2019,Asia,153
87,2019,Asia,143
88,2019,Asia,110
89,2019,Asia,112
90,2019,Asia,341
0,2020,Asia,143
1,2020,Asia,574
2,2020,Asia,1094
3,2020,Asia,1577
4,2020,Asia,1935
5,2020,Asia,2239
6,2020,Asia,2300
7,2020,Asia,2519
8,2020,Asia,2742
9,2020,Asia,3481
10,2020,Asia,3529
11,2020,Asia,3854
12,2020,Asia,4109
13,2020,Asia,4744
14,2020,Asia,5447
15,2020,Asia,5980
16,2020,Asia,6510
17,2020,Asia,5688
18,2020,Asia,5892
19,2020,Asia,6849
20,2020,Asia,7152
21,2020,Asia,7823
22,2020,Asia,8869
23,2020,Asia,9318
24,2020,Asia,9698
25,2020,Asia,9677
26,2020,Asia,9977
27,2020,Asia,10275
28,2020,Asia,10229
29,2020,Asia,11182
30,2020,Asia,11376
31,2020,Asia,11815
32,2020,Asia,11910
33,2020,Asia,11834
34,2020,Asia,11580
35,2020,Asia,12207
36,2020,Asia,12372
37,2020,Asia,13285
38,2020,Asia,12476
39,2020,Asia,12279
40,2020,Asia,11904
41,2020,Asia,12191
42,2020,Asia,11616
43,2020,Asia,11832
44,2020,Asia,11210
45,2020,Asia,10712
46,2020,Asia,10381
47,2020,Asia,10112
48,2020,Asia,9502
49,2020,Asia,9392
50,2020,Asia,8755
51,2020,Asia,8541
52,2020,Asia,7024
53,2020,Asia,6801
54,2020,Asia,6524
55,2020,Asia,5904
56,2020,Asia,5943
57,2020,Asia,5326
58,2020,Asia,3730
59,2020,Asia,4016
60,2020,Asia,3473
61,2020,Asia,3442
62,2020,Asia,3233
63,2020,Asia,2975
64,2020,Asia,2637
65,2020,Asia,2465
66,2020,Asia,2151
67,2020,Asia,1977
68,2020,Asia,1809
69,2020,Asia,1770
70,2020,Asia,1736
71,2020,Asia,1470
72,2020,Asia,1335
73,2020,Asia,1193
74,2020,Asia,926
75,2020,Asia,815
76,2020,Asia,699
77,2020,Asia,594
78,2020,Asia,529
79,2020,Asia,493
80,2020,Asia,402
81,2020,Asia,355
82,2020,Asia,293
83,2020,Asia,322
84,2020,Asia,219
85,2020,Asia,219
86,2020,Asia,154
87,2020,Asia,142
88,2020,Asia,127
89,2020,Asia,92
90,2020,Asia,352
0,2021,Asia,79
1,2021,Asia,418
2,2021,Asia,871
3,2021,Asia,1369
4,2021,Asia,1787
5,2021,Asia,2123
6,2021,Asia,2403
7,2021,Asia,2501
8,2021,Asia,2730
9,2021,Asia,2919
10,2021,Asia,3635
11,2021,Asia,3728
12,2021,Asia,4062
13,2021,Asia,4278
14,2021,Asia,4877
15,2021,Asia,5583
16,2021,Asia,6116
17,2021,Asia,6696
18,2021,Asia,6024
19,2021,Asia,6455
20,2021,Asia,7301
21,2021,Asia,7584
22,2021,Asia,8482
23,2021,Asia,9344
24,2021,Asia,9665
25,2021,Asia,9880
26,2021,Asia,9927
27,2021,Asia,10295
28,2021,Asia,10598
29,2021,Asia,10541
30,2021,Asia,11599
31,2021,Asia,11756
32,2021,Asia,12159
33,2021,Asia,12276
34,2021,Asia,12124
35,2021,Asia,11884
36,2021,Asia,12509
37,2021,Asia,12666
38,2021,Asia,13562
39,2021,Asia,12753
40,2021,Asia,12499
41,2021,Asia,12101
42,2021,Asia,12377
43,2021,Asia,11754
44,2021,Asia,11967
45,2021,Asia,11342
46,2021,Asia,10783
47,2021,Asia,10442
48,2021,Asia,10173
49,2021,Asia,9579
50,2021,Asia,9449
51,2021,Asia,8772
52,2021,Asia,8552
53,2021,Asia,7026
54,2021,Asia,6773
55,2021,Asia,6536
56,2021,Asia,5916
57,2021,Asia,5928
58,2021,Asia,5319
59,2021,Asia,3712
60,2021,Asia,3976
61,2021,Asia,3455
62,2021,Asia,3398
63,2021,Asia,3206
64,2021,Asia,2954
65,2021,Asia,2605
66,2021,Asia,2436
67,2021,Asia,2127
68,2021,Asia,1948
69,2021,Asia,1798
70,2021,Asia,1760
71,2021,Asia,1694
72,2021,Asia,1457
73,2021,Asia,1300
74,2021,Asia,1158
75,2021,Asia,907
76,2021,Asia,798
77,2021,Asia,671
78,2021,Asia,570
79,2021,Asia,491
80,2021,Asia,469
81,2021,Asia,368
82,2021,Asia,330
83,2021,Asia,267
84,2021,Asia,300
85,2021,Asia,192
86,2021,Asia,190
87,2021,Asia,134
88,2021,Asia,122
89,2021,Asia,110
90,2021,Asia,332
0,2022,Asia,163
1,2022,Asia,549
2,2022,Asia,898
3,2022,Asia,1331
4,2022,Asia,1797
5,2022,Asia,2128
6,2022,Asia,2444
7,2022,Asia,2745
8,2022,Asia,2773
9,2022,Asia,3063
10,2022,Asia,3186
11,2022,Asia,3938
12,2022,Asia,3905
13,2022,Asia,4272
14,2022,Asia,4495
15,2022,Asia,5171
16,2022,Asia,5864
17,2022,Asia,6423
18,2022,Asia,7334
19,2022,Asia,6729
20,2022,Asia,7084
21,2022,Asia,7850
22,2022,Asia,8073
23,2022,Asia,8817
24,2022,Asia,9264
25,2022,Asia,9526
26,2022,Asia,9872
27,2022,Asia,9968
28,2022,Asia,10373
29,2022,Asia,10755
30,2022,Asia,10710
31,2022,Asia,11706
32,2022,Asia,11883
33,2022,Asia,12076
34,2022,Asia,12402
35,2022,Asia,12072
36,2022,Asia,11827
37,2022,Asia,12515
38,2022,Asia,12708
39,2022,Asia,13448
40,2022,Asia,12881
41,2022,Asia,12439
42,2022,Asia,11941
43,2022,Asia,12174
44,2022,Asia,11689
45,2022,Asia,11848
46,2022,Asia,11327
47,2022,Asia,10621
48,2022,Asia,10365
49,2022,Asia,10050
50,2022,Asia,9539
51,2022,Asia,9420
52,2022,Asia,8766
53,2022,Asia,8488
54,2022,Asia,7044
55,2022,Asia,6753
56,2022,Asia,6533
57,2022,Asia,5913
58,2022,Asia,5908
59,2022,Asia,5267
60,2022,Asia,3677
61,2022,Asia,3960
62,2022,Asia,3450
63,2022,Asia,3389
64,2022,Asia,3161
65,2022,Asia,2938
66,2022,Asia,2643
67,2022,Asia,2416
68,2022,Asia,2103
69,2022,Asia,1929
70,2022,Asia,1766
71,2022,Asia,1733
72,2022,Asia,1660
73,2022,Asia,1429
74,2022,Asia,1285
75,2022,Asia,1130
76,2022,Asia,870
77,2022,Asia,770
78,2022,Asia,639
79,2022,Asia,544
80,2022,Asia,463
81,2022,Asia,442
82,2022,Asia,349
83,2022,Asia,310
84,2022,Asia,254
85,2022,Asia,265
86,2022,Asia,176
87,2022,Asia,178
88,2022,Asia,130
89,2022,Asia,107
90,2022,Asia,373
0,2016,Marruecos,156
1,2016,Marruecos,521
2,2016,Marruecos,836
3,2016,Marruecos,1127
4,2016,Marruecos,1452
5,2016,Marruecos,1885
6,2016,Marruecos,2098
7,2016,Marruecos,2627
8,2016,Marruecos,3116
9,2016,Marruecos,3467
10,2016,Marruecos,3987
11,2016,Marruecos,4581
12,2016,Marruecos,4945
13,2016,Marruecos,5203
14,2016,Marruecos,5729
15,2016,Marruecos,6458
16,2016,Marruecos,7243
17,2016,Marruecos,7920
18,2016,Marruecos,8422
19,2016,Marruecos,9057
20,2016,Marruecos,8849
21,2016,Marruecos,9170
22,2016,Marruecos,9640
23,2016,Marruecos,9964
24,2016,Marruecos,10529
25,2016,Marruecos,12204
26,2016,Marruecos,12996
27,2016,Marruecos,14232
28,2016,Marruecos,15401
29,2016,Marruecos,16073
30,2016,Marruecos,17206
31,2016,Marruecos,18473
32,2016,Marruecos,19721
33,2016,Marruecos,21204
34,2016,Marruecos,21083
35,2016,Marruecos,22897
36,2016,Marruecos,22161
37,2016,Marruecos,23017
38,2016,Marruecos,22853
39,2016,Marruecos,21612
40,2016,Marruecos,21184
41,2016,Marruecos,20473
42,2016,Marruecos,18926
43,2016,Marruecos,18831
44,2016,Marruecos,16218
45,2016,Marruecos,17934
46,2016,Marruecos,15518
47,2016,Marruecos,14943
48,2016,Marruecos,13331
49,2016,Marruecos,13184
50,2016,Marruecos,12272
51,2016,Marruecos,11759
52,2016,Marruecos,10440
53,2016,Marruecos,9736
54,2016,Marruecos,8363
55,2016,Marruecos,9531
56,2016,Marruecos,7974
57,2016,Marruecos,7883
58,2016,Marruecos,7102
59,2016,Marruecos,6871
60,2016,Marruecos,6486
61,2016,Marruecos,5920
62,2016,Marruecos,5201
63,2016,Marruecos,5007
64,2016,Marruecos,3936
65,2016,Marruecos,4258
66,2016,Marruecos,3305
67,2016,Marruecos,3229
68,2016,Marruecos,2773
69,2016,Marruecos,2438
70,2016,Marruecos,2404
71,2016,Marruecos,2290
72,2016,Marruecos,2062
73,2016,Marruecos,2065
74,2016,Marruecos,1640
75,2016,Marruecos,2015
76,2016,Marruecos,1461
77,2016,Marruecos,1487
78,2016,Marruecos,1390
79,2016,Marruecos,1471
80,2016,Marruecos,1286
81,2016,Marruecos,1103
82,2016,Marruecos,987
83,2016,Marruecos,929
84,2016,Marruecos,739
85,2016,Marruecos,872
86,2016,Marruecos,561
87,2016,Marruecos,440
88,2016,Marruecos,365
89,2016,Marruecos,281
90,2016,Marruecos,962
0,2017,Marruecos,159
1,2017,Marruecos,561
2,2017,Marruecos,976
3,2017,Marruecos,1326
4,2017,Marruecos,1573
5,2017,Marruecos,1802
6,2017,Marruecos,2118
7,2017,Marruecos,2233
8,2017,Marruecos,2747
9,2017,Marruecos,3192
10,2017,Marruecos,3962
11,2017,Marruecos,4026
12,2017,Marruecos,4553
13,2017,Marruecos,4970
14,2017,Marruecos,5225
15,2017,Marruecos,6132
16,2017,Marruecos,6738
17,2017,Marruecos,7704
18,2017,Marruecos,8506
19,2017,Marruecos,8869
20,2017,Marruecos,9231
21,2017,Marruecos,9522
22,2017,Marruecos,9813
23,2017,Marruecos,10364
24,2017,Marruecos,10711
25,2017,Marruecos,11458
26,2017,Marruecos,12939
27,2017,Marruecos,13763
28,2017,Marruecos,14971
29,2017,Marruecos,16142
30,2017,Marruecos,16419
31,2017,Marruecos,17749
32,2017,Marruecos,18966
33,2017,Marruecos,20140
34,2017,Marruecos,21486
35,2017,Marruecos,20772
36,2017,Marruecos,23391
37,2017,Marruecos,22576
38,2017,Marruecos,23293
39,2017,Marruecos,23089
40,2017,Marruecos,21554
41,2017,Marruecos,21026
42,2017,Marruecos,20286
43,2017,Marruecos,18716
44,2017,Marruecos,18635
45,2017,Marruecos,16406
46,2017,Marruecos,17863
47,2017,Marruecos,15441
48,2017,Marruecos,14872
49,2017,Marruecos,13258
50,2017,Marruecos,13450
51,2017,Marruecos,12067
52,2017,Marruecos,11618
53,2017,Marruecos,10244
54,2017,Marruecos,9601
55,2017,Marruecos,8630
56,2017,Marruecos,9531
57,2017,Marruecos,7949
58,2017,Marruecos,7895
59,2017,Marruecos,7117
60,2017,Marruecos,7059
61,2017,Marruecos,6452
62,2017,Marruecos,5889
63,2017,Marruecos,5168
64,2017,Marruecos,5012
65,2017,Marruecos,4029
66,2017,Marruecos,4278
67,2017,Marruecos,3286
68,2017,Marruecos,3200
69,2017,Marruecos,2770
70,2017,Marruecos,2444
71,2017,Marruecos,2392
72,2017,Marruecos,2257
73,2017,Marruecos,2009
74,2017,Marruecos,2032
75,2017,Marruecos,1641
76,2017,Marruecos,2001
77,2017,Marruecos,1424
78,2017,Marruecos,1456
79,2017,Marruecos,1334
80,2017,Marruecos,1408
81,2017,Marruecos,1233
82,2017,Marruecos,1052
83,2017,Marruecos,937
84,2017,Marruecos,879
85,2017,Marruecos,698
86,2017,Marruecos,806
87,2017,Marruecos,507
88,2017,Marruecos,390
89,2017,Marruecos,331
90,2017,Marruecos,1063
0,2018,Marruecos,148
1,2018,Marruecos,666
2,2018,Marruecos,1170
3,2018,Marruecos,1660
4,2018,Marruecos,1967
5,2018,Marruecos,2085
6,2018,Marruecos,2220
7,2018,Marruecos,2540
8,2018,Marruecos,2523
9,2018,Marruecos,2973
10,2018,Marruecos,3601
11,2018,Marruecos,4052
12,2018,Marruecos,4071
13,2018,Marruecos,4667
14,2018,Marruecos,5112
15,2018,Marruecos,5876
16,2018,Marruecos,6604
17,2018,Marruecos,7495
18,2018,Marruecos,8669
19,2018,Marruecos,9264
20,2018,Marruecos,9452
21,2018,Marruecos,10134
22,2018,Marruecos,10542
23,2018,Marruecos,10944
24,2018,Marruecos,11517
25,2018,Marruecos,11933
26,2018,Marruecos,12494
27,2018,Marruecos,13987
28,2018,Marruecos,14796
29,2018,Marruecos,15957
30,2018,Marruecos,17122
31,2018,Marruecos,17609
32,2018,Marruecos,18793
33,2018,Marruecos,19898
34,2018,Marruecos,21011
35,2018,Marruecos,21581
36,2018,Marruecos,21401
37,2018,Marruecos,23909
38,2018,Marruecos,22980
39,2018,Marruecos,23590
40,2018,Marruecos,23083
41,2018,Marruecos,21813
42,2018,Marruecos,21218
43,2018,Marruecos,20469
44,2018,Marruecos,18832
45,2018,Marruecos,18953
46,2018,Marruecos,16315
47,2018,Marruecos,17737
48,2018,Marruecos,15298
49,2018,Marruecos,14726
50,2018,Marruecos,13497
51,2018,Marruecos,13294
52,2018,Marruecos,11943
53,2018,Marruecos,11498
54,2018,Marruecos,10151
55,2018,Marruecos,9989
56,2018,Marruecos,8596
57,2018,Marruecos,9453
58,2018,Marruecos,7935
59,2018,Marruecos,7891
60,2018,Marruecos,7288
61,2018,Marruecos,7077
62,2018,Marruecos,6458
63,2018,Marruecos,5907
64,2018,Marruecos,5171
65,2018,Marruecos,5155
66,2018,Marruecos,4089
67,2018,Marruecos,4343
68,2018,Marruecos,3325
69,2018,Marruecos,3196
70,2018,Marruecos,2781
71,2018,Marruecos,2412
72,2018,Marruecos,2352
73,2018,Marruecos,2253
74,2018,Marruecos,1988
75,2018,Marruecos,2032
76,2018,Marruecos,1607
77,2018,Marruecos,1968
78,2018,Marruecos,1386
79,2018,Marruecos,1403
80,2018,Marruecos,1275
81,2018,Marruecos,1350
82,2018,Marruecos,1184
83,2018,Marruecos,984
84,2018,Marruecos,880
85,2018,Marruecos,796
86,2018,Marruecos,636
87,2018,Marruecos,720
88,2018,Marruecos,451
89,2018,Marruecos,345
90,2018,Marruecos,1213
0,2019,Marruecos,177
1,2019,Marruecos,709
2,2019,Marruecos,1483
3,2019,Marruecos,2019
4,2019,Marruecos,2570
5,2019,Marruecos,2729
6,2019,Marruecos,2911
7,2019,Marruecos,2941
8,2019,Marruecos,3221
9,2019,Marruecos,3049
10,2019,Marruecos,3372
11,2019,Marruecos,3755
12,2019,Marruecos,4228
13,2019,Marruecos,4275
14,2019,Marruecos,4907
15,2019,Marruecos,6029
16,2019,Marruecos,6767
17,2019,Marruecos,8080
18,2019,Marruecos,9213
19,2019,Marruecos,9863
20,2019,Marruecos,10370
21,2019,Marruecos,10806
22,2019,Marruecos,11578
23,2019,Marruecos,12166
24,2019,Marruecos,12749
25,2019,Marruecos,13273
26,2019,Marruecos,13876
27,2019,Marruecos,14359
28,2019,Marruecos,15904
29,2019,Marruecos,16657
30,2019,Marruecos,18088
31,2019,Marruecos,19086
32,2019,Marruecos,19418
33,2019,Marruecos,20439
34,2019,Marruecos,21430
35,2019,Marruecos,21913
36,2019,Marruecos,23011
37,2019,Marruecos,22629
38,2019,Marruecos,25171
39,2019,Marruecos,23964
40,2019,Marruecos,23939
41,2019,Marruecos,23724
42,2019,Marruecos,22269
43,2019,Marruecos,21541
44,2019,Marruecos,20810
45,2019,Marruecos,19384
46,2019,Marruecos,19203
47,2019,Marruecos,16482
48,2019,Marruecos,17947
49,2019,Marruecos,15433
50,2019,Marruecos,15122
51,2019,Marruecos,13483
52,2019,Marruecos,13289
53,2019,Marruecos,11884
54,2019,Marruecos,11485
55,2019,Marruecos,10607
56,2019,Marruecos,9975
57,2019,Marruecos,8592
58,2019,Marruecos,9443
59,2019,Marruecos,7930
60,2019,Marruecos,8162
61,2019,Marruecos,7337
62,2019,Marruecos,7130
63,2019,Marruecos,6462
64,2019,Marruecos,5923
65,2019,Marruecos,5356
66,2019,Marruecos,5232
67,2019,Marruecos,4161
68,2019,Marruecos,4425
69,2019,Marruecos,3366
70,2019,Marruecos,3210
71,2019,Marruecos,2793
72,2019,Marruecos,2409
73,2019,Marruecos,2338
74,2019,Marruecos,2216
75,2019,Marruecos,2016
76,2019,Marruecos,2013
77,2019,Marruecos,1566
78,2019,Marruecos,1909
79,2019,Marruecos,1338
80,2019,Marruecos,1354
81,2019,Marruecos,1227
82,2019,Marruecos,1289
83,2019,Marruecos,1103
84,2019,Marruecos,909
85,2019,Marruecos,808
86,2019,Marruecos,729
87,2019,Marruecos,546
88,2019,Marruecos,627
89,2019,Marruecos,378
90,2019,Marruecos,1286
0,2020,Marruecos,186
1,2020,Marruecos,813
2,2020,Marruecos,1628
3,2020,Marruecos,2480
4,2020,Marruecos,3084
5,2020,Marruecos,3670
6,2020,Marruecos,3954
7,2020,Marruecos,4011
8,2020,Marruecos,3943
9,2020,Marruecos,4214
10,2020,Marruecos,3537
11,2020,Marruecos,3870
12,2020,Marruecos,4184
13,2020,Marruecos,4748
14,2020,Marruecos,4823
15,2020,Marruecos,6069
16,2020,Marruecos,7185
17,2020,Marruecos,8671
18,2020,Marruecos,10571
19,2020,Marruecos,11019
20,2020,Marruecos,11243
21,2020,Marruecos,11885
22,2020,Marruecos,12338
23,2020,Marruecos,13234
24,2020,Marruecos,14003
25,2020,Marruecos,14644
26,2020,Marruecos,15312
27,2020,Marruecos,15936
28,2020,Marruecos,16245
29,2020,Marruecos,17934
30,2020,Marruecos,18881
31,2020,Marruecos,20231
32,2020,Marruecos,21129
33,2020,Marruecos,21352
34,2020,Marruecos,22257
35,2020,Marruecos,22667
36,2020,Marruecos,23536
37,2020,Marruecos,24528
38,2020,Marruecos,23993
39,2020,Marruecos,26618
40,2020,Marruecos,24634
41,2020,Marruecos,24970
42,2020,Marruecos,24640
43,2020,Marruecos,23040
44,2020,Marruecos,22243
45,2020,Marruecos,21613
46,2020,Marruecos,19775
47,2020,Marruecos,19479
48,2020,Marruecos,16669
49,2020,Marruecos,18170
50,2020,Marruecos,15888
51,2020,Marruecos,15306
52,2020,Marruecos,13661
53,2020,Marruecos,13441
54,2020,Marruecos,12010
55,2020,Marruecos,12064
56,2020,Marruecos,10690
57,2020,Marruecos,10036
58,2020,Marruecos,8630
59,2020,Marruecos,9536
60,2020,Marruecos,8275
61,2020,Marruecos,8255
62,2020,Marruecos,7447
63,2020,Marruecos,7209
64,2020,Marruecos,6565
65,2020,Marruecos,6152
66,2020,Marruecos,5422
67,2020,Marruecos,5291
68,2020,Marruecos,4163
69,2020,Marruecos,4503
70,2020,Marruecos,3398
71,2020,Marruecos,3273
72,2020,Marruecos,2791
73,2020,Marruecos,2440
74,2020,Marruecos,2353
75,2020,Marruecos,2276
76,2020,Marruecos,1989
77,2020,Marruecos,1987
78,2020,Marruecos,1553
79,2020,Marruecos,1864
80,2020,Marruecos,1314
81,2020,Marruecos,1274
82,2020,Marruecos,1177
83,2020,Marruecos,1227
84,2020,Marruecos,1046
85,2020,Marruecos,838
86,2020,Marruecos,740
87,2020,Marruecos,681
88,2020,Marruecos,512
89,2020,Marruecos,559
90,2020,Marruecos,1375
0,2021,Marruecos,147
1,2021,Marruecos,531
2,2021,Marruecos,1388
3,2021,Marruecos,2340
4,2021,Marruecos,3247
5,2021,Marruecos,3903
6,2021,Marruecos,4512
7,2021,Marruecos,4752
8,2021,Marruecos,4809
9,2021,Marruecos,4712
10,2021,Marruecos,4433
11,2021,Marruecos,4014
12,2021,Marruecos,4312
13,2021,Marruecos,4623
14,2021,Marruecos,5226
15,2021,Marruecos,5554
16,2021,Marruecos,6588
17,2021,Marruecos,8112
18,2021,Marruecos,10017
19,2021,Marruecos,11648
20,2021,Marruecos,11552
21,2021,Marruecos,12152
22,2021,Marruecos,12813
23,2021,Marruecos,13390
24,2021,Marruecos,14165
25,2021,Marruecos,15065
26,2021,Marruecos,15856
27,2021,Marruecos,16508
28,2021,Marruecos,17062
29,2021,Marruecos,17365
30,2021,Marruecos,19502
31,2021,Marruecos,19962
32,2021,Marruecos,21269
33,2021,Marruecos,22153
34,2021,Marruecos,22334
35,2021,Marruecos,23009
36,2021,Marruecos,23848
37,2021,Marruecos,24637
38,2021,Marruecos,25612
39,2021,Marruecos,24951
40,2021,Marruecos,26754
41,2021,Marruecos,25222
42,2021,Marruecos,25470
43,2021,Marruecos,25113
44,2021,Marruecos,23389
45,2021,Marruecos,22690
46,2021,Marruecos,21814
47,2021,Marruecos,19953
48,2021,Marruecos,19622
49,2021,Marruecos,16760
50,2021,Marruecos,18490
51,2021,Marruecos,15806
52,2021,Marruecos,15277
53,2021,Marruecos,13534
54,2021,Marruecos,13298
55,2021,Marruecos,12412
56,2021,Marruecos,11990
57,2021,Marruecos,10538
58,2021,Marruecos,9972
59,2021,Marruecos,8574
60,2021,Marruecos,9787
61,2021,Marruecos,8213
62,2021,Marruecos,8169
63,2021,Marruecos,7381
64,2021,Marruecos,7127
65,2021,Marruecos,6637
66,2021,Marruecos,6092
67,2021,Marruecos,5361
68,2021,Marruecos,5217
69,2021,Marruecos,4109
70,2021,Marruecos,4475
71,2021,Marruecos,3351
72,2021,Marruecos,3188
73,2021,Marruecos,2734
74,2021,Marruecos,2376
75,2021,Marruecos,2336
76,2021,Marruecos,2168
77,2021,Marruecos,1917
78,2021,Marruecos,1895
79,2021,Marruecos,1480
80,2021,Marruecos,1791
81,2021,Marruecos,1236
82,2021,Marruecos,1211
83,2021,Marruecos,1094
84,2021,Marruecos,1130
85,2021,Marruecos,947
86,2021,Marruecos,765
87,2021,Marruecos,647
88,2021,Marruecos,595
89,2021,Marruecos,424
90,2021,Marruecos,1621
0,2022,Marruecos,135
1,2022,Marruecos,708
2,2022,Marruecos,1109
3,2022,Marruecos,2030
4,2022,Marruecos,3048
5,2022,Marruecos,4112
6,2022,Marruecos,4914
7,2022,Marruecos,5616
8,2022,Marruecos,5852
9,2022,Marruecos,5836
10,2022,Marruecos,5223
11,2022,Marruecos,5407
12,2022,Marruecos,4860
13,2022,Marruecos,5158
14,2022,Marruecos,5499
15,2022,Marruecos,5997
16,2022,Marruecos,6312
17,2022,Marruecos,7872
18,2022,Marruecos,9841
19,2022,Marruecos,11277
20,2022,Marruecos,12816
21,2022,Marruecos,13305
22,2022,Marruecos,13851
23,2022,Marruecos,14142
24,2022,Marruecos,15290
25,2022,Marruecos,15693
26,2022,Marruecos,16658
27,2022,Marruecos,17399
28,2022,Marruecos,17814
29,2022,Marruecos,18342
30,2022,Marruecos,18933
31,2022,Marruecos,20527
32,2022,Marruecos,20737
33,2022,Marruecos,21963
34,2022,Marruecos,22718
35,2022,Marruecos,22571
36,2022,Marruecos,23212
37,2022,Marruecos,23935
38,2022,Marruecos,24720
39,2022,Marruecos,25535
40,2022,Marruecos,24459
41,2022,Marruecos,26863
42,2022,Marruecos,25373
43,2022,Marruecos,25465
44,2022,Marruecos,25155
45,2022,Marruecos,23170
46,2022,Marruecos,22361
47,2022,Marruecos,21494
48,2022,Marruecos,19614
49,2022,Marruecos,19316
50,2022,Marruecos,16853
51,2022,Marruecos,18251
52,2022,Marruecos,15564
53,2022,Marruecos,14978
54,2022,Marruecos,13314
55,2022,Marruecos,13435
56,2022,Marruecos,12035
57,2022,Marruecos,11564
58,2022,Marruecos,10203
59,2022,Marruecos,9576
60,2022,Marruecos,8629
61,2022,Marruecos,9385
62,2022,Marruecos,7936
63,2022,Marruecos,7874
64,2022,Marruecos,7148
65,2022,Marruecos,7007
66,2022,Marruecos,6393
67,2022,Marruecos,5885
68,2022,Marruecos,5189
69,2022,Marruecos,5005
70,2022,Marruecos,4043
71,2022,Marruecos,4293
72,2022,Marruecos,3236
73,2022,Marruecos,3079
74,2022,Marruecos,2631
75,2022,Marruecos,2279
76,2022,Marruecos,2204
77,2022,Marruecos,2035
78,2022,Marruecos,1801
79,2022,Marruecos,1760
80,2022,Marruecos,1401
81,2022,Marruecos,1659
82,2022,Marruecos,1151
83,2022,Marruecos,1118
84,2022,Marruecos,996
85,2022,Marruecos,1013
86,2022,Marruecos,860
87,2022,Marruecos,678
88,2022,Marruecos,577
89,2022,Marruecos,519
90,2022,Marruecos,1690
0,2016,Rumania,209
1,2016,Rumania,544
2,2016,Rumania,711
3,2016,Rumania,821
4,2016,Rumania,935
5,2016,Rumania,1416
6,2016,Rumania,1657
7,2016,Rumania,1703
8,2016,Rumania,1914
9,2016,Rumania,2344
10,2016,Rumania,3651
11,2016,Rumania,4065
12,2016,Rumania,4573
13,2016,Rumania,4855
14,2016,Rumania,5311
15,2016,Rumania,6225
16,2016,Rumania,6501
17,2016,Rumania,6400
18,2016,Rumania,6486
19,2016,Rumania,6670
20,2016,Rumania,7163
21,2016,Rumania,7651
22,2016,Rumania,8233
23,2016,Rumania,9297
24,2016,Rumania,10076
25,2016,Rumania,13126
26,2016,Rumania,15273
27,2016,Rumania,17222
28,2016,Rumania,18863
29,2016,Rumania,20080
30,2016,Rumania,18710
31,2016,Rumania,19298
32,2016,Rumania,19269
33,2016,Rumania,20342
34,2016,Rumania,21744
35,2016,Rumania,20646
36,2016,Rumania,20755
37,2016,Rumania,20812
38,2016,Rumania,21172
39,2016,Rumania,20824
40,2016,Rumania,16144
41,2016,Rumania,16366
42,2016,Rumania,15762
43,2016,Rumania,15671
44,2016,Rumania,15807
45,2016,Rumania,13196
46,2016,Rumania,13359
47,2016,Rumania,13687
48,2016,Rumania,13726
49,2016,Rumania,11795
50,2016,Rumania,7968
51,2016,Rumania,7546
52,2016,Rumania,6909
53,2016,Rumania,6233
54,2016,Rumania,5674
55,2016,Rumania,6119
56,2016,Rumania,5743
57,2016,Rumania,5358
58,2016,Rumania,5032
59,2016,Rumania,4774
60,2016,Rumania,2864
61,2016,Rumania,2748
62,2016,Rumania,2698
63,2016,Rumania,2700
64,2016,Rumania,2687
65,2016,Rumania,958
66,2016,Rumania,964
67,2016,Rumania,1001
68,2016,Rumania,1047
69,2016,Rumania,972
70,2016,Rumania,334
71,2016,Rumania,361
72,2016,Rumania,333
73,2016,Rumania,310
74,2016,Rumania,287
75,2016,Rumania,211
76,2016,Rumania,205
77,2016,Rumania,172
78,2016,Rumania,151
79,2016,Rumania,128
80,2016,Rumania,95
81,2016,Rumania,84
82,2016,Rumania,74
83,2016,Rumania,68
84,2016,Rumania,65
85,2016,Rumania,43
86,2016,Rumania,34
87,2016,Rumania,28
88,2016,Rumania,25
89,2016,Rumania,23
90,2016,Rumania,37
0,2017,Rumania,187
1,2017,Rumania,539
2,2017,Rumania,726
3,2017,Rumania,847
4,2017,Rumania,891
5,2017,Rumania,1193
6,2017,Rumania,1337
7,2017,Rumania,1538
8,2017,Rumania,1530
9,2017,Rumania,1749
10,2017,Rumania,2988
11,2017,Rumania,3487
12,2017,Rumania,3858
13,2017,Rumania,4312
14,2017,Rumania,4568
15,2017,Rumania,5762
16,2017,Rumania,6254
17,2017,Rumania,6470
18,2017,Rumania,6570
19,2017,Rumania,6909
20,2017,Rumania,6795
21,2017,Rumania,7369
22,2017,Rumania,7813
23,2017,Rumania,8472
24,2017,Rumania,9469
25,2017,Rumania,11221
26,2017,Rumania,12710
27,2017,Rumania,14464
28,2017,Rumania,16195
29,2017,Rumania,17612
30,2017,Rumania,18199
31,2017,Rumania,18431
32,2017,Rumania,19082
33,2017,Rumania,18895
34,2017,Rumania,19932
35,2017,Rumania,19956
36,2017,Rumania,20534
37,2017,Rumania,20545
38,2017,Rumania,20586
39,2017,Rumania,20941
